RouteDataID,CountryNum,StateNum,Route,RPID,Year,AOU,Count10,Count20,Count30,Count40,Count50,StopTotal,SpeciesTotal
6240167,124,56,021,101,2000,07490,0   ,0   ,1   ,0   ,0   ,1 ,1   
6240167,124,56,021,101,2000,07560,0   ,1   ,4   ,0   ,3   ,5 ,8   
6240167,124,56,021,101,2000,07580,3   ,5   ,0   ,1   ,0   ,7 ,9   
6240167,124,56,021,101,2000,07590,3   ,4   ,0   ,0   ,0   ,7 ,7   
6240167,124,56,021,101,2000,07610,9   ,12  ,15  ,8   ,7   ,35,51  
6244123,124,56,021,101,2001,03160,0   ,0   ,0   ,2   ,0   ,1 ,2   
6244123,124,56,021,101,2001,03430,0   ,0   ,0   ,0   ,1   ,1 ,1   
6244123,124,56,021,101,2001,03600,0   ,0   ,0   ,0   ,1   ,1 ,1   
6244123,124,56,021,101,2001,03930,0   ,1   ,0   ,0   ,0   ,1 ,1   
6244123,124,56,021,101,2001,04020,1   ,5   ,0   ,1   ,2   ,8 ,9   
6244123,124,56,021,101,2001,04120,0   ,1   ,0   ,0   ,3   ,4 ,4   
6244123,124,56,021,101,2001,04230,0   ,0   ,2   ,3   ,0   ,2 ,5   
6244123,124,56,021,101,2001,04280,0   ,0   ,0   ,0   ,2   ,2 ,2   
6244123,124,56,021,101,2001,04560,0   ,1   ,1   ,0   ,0   ,2 ,2   
6244123,124,56,021,101,2001,04610,0   ,2   ,0   ,0   ,0   ,2 ,2   
6244123,124,56,021,101,2001,04661,0   ,5   ,1   ,0   ,5   ,9 ,11  
6244123,124,56,021,101,2001,04670,4   ,3   ,1   ,0   ,1   ,4 ,9   
6244123,124,56,021,101,2001,04770,0   ,1   ,1   ,0   ,3   ,4 ,5   
6244123,124,56,021,101,2001,04860,2   ,0   ,2   ,0   ,0   ,2 ,4   
6244123,124,56,021,101,2001,04880,3   ,3   ,2   ,2   ,7   ,11,17  
6244123,124,56,021,101,2001,04930,0   ,4   ,33  ,11  ,10  ,11,58  
6244123,124,56,021,101,2001,04940,0   ,1   ,0   ,1   ,0   ,2 ,2   
6244123,124,56,021,101,2001,04950,0   ,0   ,1   ,3   ,0   ,4 ,4   
6244123,124,56,021,101,2001,04980,0   ,2   ,3   ,0   ,0   ,3 ,5   
6244123,124,56,021,101,2001,05110,0   ,1   ,5   ,1   ,10  ,10,17  
6244123,124,56,021,101,2001,05140,0   ,1   ,1   ,0   ,0   ,2 ,2   
6244123,124,56,021,101,2001,05170,0   ,1   ,2   ,1   ,0   ,3 ,4   
6244123,124,56,021,101,2001,05290,0   ,2   ,4   ,5   ,10  ,13,21  
6244123,124,56,021,101,2001,05330,0   ,0   ,1   ,1   ,1   ,3 ,3   
6244123,124,56,021,101,2001,05420,0   ,2   ,10  ,1   ,6   ,12,19  
6244123,124,56,021,101,2001,05580,19  ,12  ,10  ,8   ,8   ,35,57  
6244123,124,56,021,101,2001,05600,0   ,3   ,4   ,4   ,2   ,11,13  
6244123,124,56,021,101,2001,05670,3   ,6   ,5   ,2   ,1   ,15,17  
6244123,124,56,021,101,2001,05810,2   ,6   ,11  ,5   ,11  ,22,35  
6244123,124,56,021,101,2001,05830,0   ,0   ,1   ,0   ,0   ,1 ,1   
6244123,124,56,021,101,2001,05840,1   ,0   ,0   ,0   ,0   ,1 ,1   
6244123,124,56,021,101,2001,05950,0   ,0   ,1   ,0   ,0   ,1 ,1   
6244123,124,56,021,101,2001,06130,0   ,3   ,4   ,0   ,2   ,6 ,9   
6244123,124,56,021,101,2001,06140,0   ,1   ,9   ,6   ,1   ,9 ,17  
6244123,124,56,021,101,2001,06190,2   ,1   ,9   ,4   ,5   ,14,21  
6244123,124,56,021,101,2001,06240,7   ,9   ,4   ,7   ,4   ,25,31  
6244123,124,56,021,101,2001,06290,6   ,7   ,1   ,2   ,0   ,13,16  
6244123,124,56,021,101,2001,06450,0   ,1   ,2   ,0   ,3   ,5 ,6   
6244123,124,56,021,101,2001,06470,1   ,0   ,0   ,0   ,0   ,1 ,1   
6244123,124,56,021,101,2001,06480,7   ,3   ,7   ,4   ,1   ,17,22  
6244123,124,56,021,101,2001,06500,0   ,0   ,0   ,0   ,2   ,1 ,2   
6244123,124,56,021,101,2001,06520,0   ,2   ,2   ,1   ,6   ,7 ,11  
6244123,124,56,021,101,2001,06540,2   ,3   ,0   ,1   ,0   ,6 ,6   
6244123,124,56,021,101,2001,06550,2   ,0   ,1   ,1   ,1   ,5 ,5   
6244123,124,56,021,101,2001,06570,5   ,3   ,4   ,4   ,0   ,13,16  
6244123,124,56,021,101,2001,06590,1   ,3   ,0   ,1   ,1   ,6 ,6   
6244123,124,56,021,101,2001,06600,0   ,1   ,0   ,1   ,0   ,2 ,2   
6244123,124,56,021,101,2001,06620,1   ,2   ,1   ,0   ,0   ,4 ,4   
6244123,124,56,021,101,2001,06670,0   ,2   ,0   ,1   ,3   ,5 ,6   
6244123,124,56,021,101,2001,06740,4   ,3   ,2   ,4   ,1   ,11,14  
6244123,124,56,021,101,2001,06750,1   ,0   ,0   ,0   ,0   ,1 ,1   
6244123,124,56,021,101,2001,06790,0   ,3   ,0   ,0   ,0   ,3 ,3   
6244123,124,56,021,101,2001,06810,9   ,3   ,4   ,1   ,2   ,17,19  
6244123,124,56,021,101,2001,06860,1   ,0   ,0   ,0   ,0   ,1 ,1   
6244123,124,56,021,101,2001,06870,4   ,8   ,3   ,3   ,8   ,21,26  
6244123,124,56,021,101,2001,07040,0   ,2   ,2   ,0   ,2   ,6 ,6   
6244123,124,56,021,101,2001,07222,4   ,1   ,0   ,0   ,1   ,5 ,6   
6244123,124,56,021,101,2001,07350,1   ,1   ,2   ,0   ,5   ,7 ,9   
6244123,124,56,021,101,2001,07400,1   ,0   ,0   ,0   ,0   ,1 ,1   
6244123,124,56,021,101,2001,07480,2   ,1   ,1   ,0   ,0   ,4 ,4   
6244123,124,56,021,101,2001,07490,1   ,0   ,1   ,0   ,0   ,2 ,2   
6244123,124,56,021,101,2001,07560,2   ,1   ,1   ,0   ,1   ,4 ,5   
6244123,124,56,021,101,2001,07580,1   ,2   ,1   ,1   ,0   ,4 ,5   
6244123,124,56,021,101,2001,07590,4   ,1   ,0   ,0   ,1   ,6 ,6   
6244123,124,56,021,101,2001,07610,12  ,8   ,8   ,13  ,9   ,36,50  
6248438,124,56,021,101,2002,02730,0   ,1   ,1   ,0   ,0   ,2 ,2   
6248438,124,56,021,101,2002,03160,1   ,0   ,1   ,2   ,0   ,4 ,4   
6248438,124,56,021,101,2002,03930,0   ,0   ,0   ,1   ,0   ,1 ,1   
6248438,124,56,021,101,2002,03940,0   ,0   ,0   ,0   ,1   ,1 ,1   
6248438,124,56,021,101,2002,04020,4   ,1   ,0   ,2   ,1   ,6 ,8   
6248438,124,56,021,101,2002,04120,0   ,0   ,0   ,1   ,2   ,3 ,3   
6248438,124,56,021,101,2002,04280,0   ,0   ,0   ,1   ,0   ,1 ,1   
6248438,124,56,021,101,2002,04560,0   ,0   ,0   ,2   ,0   ,1 ,2   
6248438,124,56,021,101,2002,04610,0   ,1   ,0   ,0   ,0   ,1 ,1   
6248438,124,56,021,101,2002,04661,2   ,2   ,6   ,0   ,3   ,13,13  
6248438,124,56,021,101,2002,04670,2   ,6   ,1   ,2   ,0   ,9 ,11  
6248438,124,56,021,101,2002,04770,0   ,0   ,1   ,3   ,1   ,5 ,5   
6248438,124,56,021,101,2002,04860,2   ,0   ,0   ,0   ,0   ,2 ,2   
6248438,124,56,021,101,2002,04880,0   ,2   ,3   ,5   ,8   ,12,18  
6248438,124,56,021,101,2002,04930,0   ,7   ,6   ,1   ,5   ,10,19  
6248438,124,56,021,101,2002,04940,0   ,1   ,2   ,0   ,5   ,6 ,8   
6248438,124,56,021,101,2002,04950,0   ,0   ,0   ,0   ,2   ,2 ,2   
6248438,124,56,021,101,2002,04980,0   ,3   ,8   ,0   ,2   ,8 ,13  
6248438,124,56,021,101,2002,05070,0   ,1   ,0   ,0   ,0   ,1 ,1   
6248438,124,56,021,101,2002,05110,0   ,2   ,13  ,3   ,3   ,12,21  
6248438,124,56,021,101,2002,05140,0   ,1   ,0   ,2   ,1   ,4 ,4   
6248438,124,56,021,101,2002,05170,0   ,0   ,1   ,2   ,1   ,4 ,4   
6248438,124,56,021,101,2002,05290,0   ,2   ,2   ,4   ,5   ,8 ,13  
6248438,124,56,021,101,2002,05420,0   ,2   ,7   ,3   ,4   ,9 ,16  
6248438,124,56,021,101,2002,05580,16  ,7   ,9   ,5   ,2   ,23,39  
6248438,124,56,021,101,2002,05600,0   ,0   ,7   ,2   ,3   ,8 ,12  
6248438,124,56,021,101,2002,05670,4   ,3   ,0   ,1   ,0   ,7 ,8   
6248438,124,56,021,101,2002,05810,2   ,4   ,14  ,5   ,10  ,19,35  
6248438,124,56,021,101,2002,05830,0   ,0   ,1   ,1   ,0   ,2 ,2   
6248438,124,56,021,101,2002,05840,2   ,0   ,0   ,0   ,0   ,2 ,2   
6248438,124,56,021,101,2002,06120,0   ,0   ,1   ,4   ,1   ,4 ,6   
6248438,124,56,021,101,2002,06130,0   ,1   ,3   ,0   ,3   ,6 ,7   
6248438,124,56,021,101,2002,06140,0   ,2   ,5   ,2   ,3   ,7 ,12  
6248438,124,56,021,101,2002,06190,1   ,7   ,5   ,0   ,6   ,7 ,19  
6248438,124,56,021,101,2002,06240,8   ,9   ,7   ,9   ,1   ,27,34  
6248438,124,56,021,101,2002,06290,2   ,3   ,2   ,2   ,2   ,11,11  
6248438,124,56,021,101,2002,06360,0   ,2   ,0   ,1   ,0   ,3 ,3   
6248438,124,56,021,101,2002,06450,0   ,0   ,1   ,0   ,0   ,1 ,1   
6248438,124,56,021,101,2002,06480,8   ,5   ,4   ,2   ,2   ,18,21  
6248438,124,56,021,101,2002,06520,0   ,4   ,3   ,0   ,7   ,7 ,14  
6248438,124,56,021,101,2002,06540,3   ,0   ,0   ,0   ,0   ,2 ,3   
6248438,124,56,021,101,2002,06550,2   ,1   ,6   ,0   ,1   ,10,10  
6248438,124,56,021,101,2002,06570,4   ,5   ,3   ,7   ,2   ,18,21  
6248438,124,56,021,101,2002,06590,1   ,4   ,0   ,1   ,2   ,7 ,8   
6248438,124,56,021,101,2002,06620,4   ,4   ,1   ,0   ,1   ,9 ,10  
6248438,124,56,021,101,2002,06670,0   ,3   ,0   ,1   ,0   ,4 ,4   
6248438,124,56,021,101,2002,06740,4   ,2   ,2   ,5   ,0   ,12,13  
6248438,124,56,021,101,2002,06790,0   ,3   ,0   ,0   ,0   ,2 ,3   
6248438,124,56,021,101,2002,06810,8   ,3   ,7   ,2   ,7   ,20,27  
6248438,124,56,021,101,2002,06860,1   ,0   ,0   ,0   ,0   ,1 ,1   
6248438,124,56,021,101,2002,06870,4   ,8   ,5   ,5   ,4   ,21,26  
6248438,124,56,021,101,2002,07040,0   ,0   ,0   ,1   ,2   ,2 ,3   
6248438,124,56,021,101,2002,07222,9   ,4   ,0   ,1   ,1   ,13,15  
6248438,124,56,021,101,2002,07260,1   ,0   ,0   ,0   ,0   ,1 ,1   
6248438,124,56,021,101,2002,07350,4   ,3   ,2   ,2   ,1   ,10,12  
6248438,124,56,021,101,2002,07400,0   ,1   ,0   ,0   ,0   ,1 ,1   
6248438,124,56,021,101,2002,07480,1   ,1   ,0   ,1   ,1   ,4 ,4   
6248438,124,56,021,101,2002,07490,0   ,0   ,0   ,1   ,1   ,2 ,2   
6248438,124,56,021,101,2002,07560,0   ,1   ,0   ,0   ,0   ,1 ,1   
6248438,124,56,021,101,2002,07580,3   ,1   ,0   ,1   ,0   ,5 ,5   
6248438,124,56,021,101,2002,07590,6   ,2   ,0   ,0   ,0   ,5 ,8   
6248438,124,56,021,101,2002,07610,9   ,14  ,13  ,10  ,7   ,34,53  
6248438,124,56,021,101,2002,07660,0   ,0   ,1   ,0   ,0   ,1 ,1   
6169300,124,56,021,101,2003,00070,1   ,0   ,0   ,0   ,0   ,1 ,1   
6169300,124,56,021,101,2003,01720,0   ,0   ,0   ,13  ,0   ,1 ,13  
6169300,124,56,021,101,2003,03160,1   ,1   ,8   ,2   ,2   ,10,14  
6169300,124,56,021,101,2003,03430,0   ,0   ,1   ,0   ,0   ,1 ,1   
6169300,124,56,021,101,2003,03600,0   ,1   ,0   ,0   ,1   ,2 ,2   
6169300,124,56,021,101,2003,03930,0   ,0   ,0   ,1   ,0   ,1 ,1   
6169300,124,56,021,101,2003,04000,0   ,1   ,0   ,0   ,0   ,1 ,1   
6169300,124,56,021,101,2003,04020,14  ,12  ,4   ,2   ,6   ,24,38  
6169300,124,56,021,101,2003,04120,1   ,6   ,2   ,1   ,2   ,9 ,12  
6169300,124,56,021,101,2003,04230,0   ,0   ,0   ,2   ,0   ,1 ,2   
6169300,124,56,021,101,2003,04280,0   ,0   ,0   ,0   ,1   ,1 ,1   
6169300,124,56,021,101,2003,04560,0   ,0   ,1   ,2   ,2   ,5 ,5   
6169300,124,56,021,101,2003,04610,0   ,1   ,0   ,0   ,0   ,1 ,1   
6169300,124,56,021,101,2003,04661,1   ,1   ,3   ,1   ,1   ,6 ,7   
6169300,124,56,021,101,2003,04670,2   ,6   ,4   ,0   ,1   ,10,13  
6169300,124,56,021,101,2003,04770,0   ,0   ,0   ,3   ,0   ,1 ,3   
6169300,124,56,021,101,2003,04860,3   ,1   ,3   ,0   ,0   ,5 ,7   
6169300,124,56,021,101,2003,04880,2   ,2   ,4   ,5   ,8   ,13,21  
6169300,124,56,021,101,2003,04930,0   ,2   ,4   ,8   ,3   ,8 ,17  
6169300,124,56,021,101,2003,04940,0   ,2   ,2   ,0   ,1   ,4 ,5   
6169300,124,56,021,101,2003,04950,0   ,0   ,2   ,1   ,0   ,3 ,3   
6169300,124,56,021,101,2003,04980,0   ,4   ,7   ,0   ,4   ,8 ,15  
6169300,124,56,021,101,2003,05110,0   ,4   ,7   ,1   ,5   ,10,17  
6169300,124,56,021,101,2003,05140,0   ,2   ,1   ,0   ,5   ,5 ,8   
6169300,124,56,021,101,2003,05170,0   ,0   ,1   ,1   ,0   ,2 ,2   
6169300,124,56,021,101,2003,05290,0   ,4   ,3   ,5   ,8   ,14,20  
6169300,124,56,021,101,2003,05420,0   ,3   ,4   ,1   ,9   ,10,17  
6169300,124,56,021,101,2003,05580,21  ,13  ,9   ,6   ,7   ,37,56  
6169300,124,56,021,101,2003,05600,3   ,1   ,6   ,5   ,3   ,16,18  
6169300,124,56,021,101,2003,05670,3   ,6   ,2   ,0   ,1   ,11,12  
6169300,124,56,021,101,2003,05810,1   ,6   ,10  ,6   ,9   ,20,32  
6169300,124,56,021,101,2003,05830,0   ,0   ,1   ,0   ,0   ,1 ,1   
6169300,124,56,021,101,2003,05840,3   ,0   ,0   ,0   ,0   ,2 ,3   
6169300,124,56,021,101,2003,05950,1   ,1   ,0   ,0   ,1   ,3 ,3   
6169300,124,56,021,101,2003,06120,0   ,0   ,4   ,4   ,0   ,3 ,8   
6169300,124,56,021,101,2003,06130,0   ,5   ,5   ,0   ,3   ,7 ,13  
6169300,124,56,021,101,2003,06140,0   ,1   ,6   ,1   ,3   ,6 ,11  
6169300,124,56,021,101,2003,06190,1   ,0   ,12  ,3   ,4   ,11,20  
6169300,124,56,021,101,2003,06240,11  ,8   ,9   ,6   ,7   ,34,41  
6169300,124,56,021,101,2003,06290,4   ,3   ,1   ,4   ,2   ,12,14  
6169300,124,56,021,101,2003,06360,0   ,1   ,1   ,1   ,1   ,4 ,4   
6169300,124,56,021,101,2003,06450,0   ,0   ,0   ,3   ,1   ,4 ,4   
6169300,124,56,021,101,2003,06480,8   ,7   ,7   ,5   ,6   ,27,33  
6169300,124,56,021,101,2003,06520,1   ,0   ,2   ,1   ,5   ,5 ,9   
6169300,124,56,021,101,2003,06540,5   ,2   ,0   ,1   ,1   ,8 ,9   
6169300,124,56,021,101,2003,06550,2   ,1   ,1   ,1   ,0   ,5 ,5   
6169300,124,56,021,101,2003,06570,3   ,7   ,7   ,7   ,3   ,16,27  
6169300,124,56,021,101,2003,06590,1   ,2   ,0   ,0   ,2   ,4 ,5   
6169300,124,56,021,101,2003,06600,0   ,1   ,0   ,4   ,0   ,5 ,5   
6169300,124,56,021,101,2003,06620,2   ,1   ,0   ,1   ,0   ,4 ,4   
6169300,124,56,021,101,2003,06670,1   ,3   ,0   ,2   ,4   ,9 ,10  
6169300,124,56,021,101,2003,06740,9   ,3   ,1   ,4   ,3   ,15,20  
6169300,124,56,021,101,2003,06810,5   ,3   ,7   ,5   ,5   ,20,25  
6169300,124,56,021,101,2003,06860,1   ,1   ,0   ,1   ,0   ,3 ,3   
6169300,124,56,021,101,2003,06870,4   ,6   ,3   ,5   ,5   ,20,23  
6169300,124,56,021,101,2003,07040,0   ,1   ,0   ,0   ,3   ,4 ,4   
6169300,124,56,021,101,2003,07222,5   ,5   ,0   ,0   ,0   ,8 ,10  
6169300,124,56,021,101,2003,07350,0   ,1   ,5   ,2   ,3   ,8 ,11  
6169300,124,56,021,101,2003,07480,2   ,1   ,0   ,0   ,0   ,3 ,3   
6169300,124,56,021,101,2003,07560,1   ,4   ,0   ,0   ,1   ,5 ,6   
6169300,124,56,021,101,2003,07580,4   ,0   ,1   ,3   ,0   ,7 ,8   
6169300,124,56,021,101,2003,07590,3   ,0   ,0   ,1   ,0   ,4 ,4   
6169300,124,56,021,101,2003,07610,10  ,16  ,13  ,9   ,8   ,38,56  
6240826,124,56,021,101,2004,02300,0   ,0   ,0   ,0   ,1   ,1 ,1   
6240826,124,56,021,101,2004,02730,0   ,0   ,1   ,0   ,0   ,1 ,1   
6240826,124,56,021,101,2004,03160,0   ,0   ,1   ,2   ,1   ,4 ,4   
6240826,124,56,021,101,2004,03430,0   ,0   ,0   ,0   ,1   ,1 ,1   
6240826,124,56,021,101,2004,03600,0   ,0   ,1   ,0   ,0   ,1 ,1   
6240826,124,56,021,101,2004,03930,0   ,1   ,1   ,0   ,2   ,4 ,4   
6240826,124,56,021,101,2004,03940,0   ,0   ,0   ,1   ,0   ,1 ,1   
6240826,124,56,021,101,2004,04020,6   ,6   ,1   ,0   ,5   ,11,18  
6240826,124,56,021,101,2004,04120,1   ,2   ,1   ,3   ,1   ,8 ,8   
6240826,124,56,021,101,2004,04200,1   ,0   ,0   ,0   ,0   ,1 ,1   
6240826,124,56,021,101,2004,04560,0   ,0   ,0   ,0   ,2   ,1 ,2   
6240826,124,56,021,101,2004,04661,0   ,2   ,1   ,0   ,2   ,5 ,5   
6240826,124,56,021,101,2004,04670,5   ,5   ,1   ,2   ,1   ,11,14  
6240826,124,56,021,101,2004,04770,0   ,0   ,1   ,2   ,1   ,3 ,4   
6240826,124,56,021,101,2004,04860,0   ,0   ,1   ,1   ,0   ,2 ,2   
6240826,124,56,021,101,2004,04880,0   ,1   ,11  ,7   ,7   ,16,26  
6240826,124,56,021,101,2004,04930,0   ,4   ,15  ,3   ,1   ,7 ,23  
6240826,124,56,021,101,2004,04940,0   ,0   ,0   ,1   ,1   ,2 ,2   
6240826,124,56,021,101,2004,04950,0   ,0   ,1   ,0   ,2   ,2 ,3   
6240826,124,56,021,101,2004,04980,0   ,1   ,3   ,0   ,6   ,7 ,10  
6240826,124,56,021,101,2004,05110,0   ,5   ,4   ,2   ,0   ,6 ,11  
6240826,124,56,021,101,2004,05140,0   ,0   ,1   ,1   ,1   ,3 ,3   
6240826,124,56,021,101,2004,05150,0   ,0   ,0   ,0   ,2   ,1 ,2   
6240826,124,56,021,101,2004,05170,0   ,0   ,4   ,3   ,1   ,5 ,8   
6240826,124,56,021,101,2004,05210,0   ,1   ,0   ,0   ,0   ,1 ,1   
6240826,124,56,021,101,2004,05290,0   ,1   ,5   ,2   ,10  ,12,18  
6240826,124,56,021,101,2004,05330,0   ,1   ,0   ,0   ,0   ,1 ,1   
6240826,124,56,021,101,2004,05420,0   ,2   ,6   ,3   ,10  ,11,21  
6240826,124,56,021,101,2004,05580,22  ,19  ,9   ,7   ,6   ,34,63  
6240826,124,56,021,101,2004,05600,0   ,2   ,7   ,3   ,0   ,10,12  
6240826,124,56,021,101,2004,05670,3   ,5   ,1   ,2   ,2   ,12,13  
6240826,124,56,021,101,2004,05810,0   ,3   ,9   ,6   ,14  ,17,32  
6240826,124,56,021,101,2004,05840,2   ,0   ,0   ,0   ,0   ,1 ,2   
6240826,124,56,021,101,2004,05950,0   ,2   ,0   ,0   ,0   ,1 ,2   
6240826,124,56,021,101,2004,06120,0   ,0   ,1   ,0   ,8   ,3 ,9   
6240826,124,56,021,101,2004,06130,0   ,2   ,0   ,0   ,3   ,4 ,5   
6240826,124,56,021,101,2004,06140,0   ,2   ,3   ,3   ,6   ,9 ,14  
6240826,124,56,021,101,2004,06190,1   ,2   ,0   ,3   ,4   ,5 ,10  
6240826,124,56,021,101,2004,06240,8   ,14  ,8   ,9   ,7   ,34,46  
6240826,124,56,021,101,2004,06290,4   ,3   ,0   ,4   ,3   ,12,14  
6240826,124,56,021,101,2004,06360,1   ,0   ,1   ,0   ,0   ,2 ,2   
6240826,124,56,021,101,2004,06450,4   ,3   ,0   ,0   ,1   ,7 ,8   
6240826,124,56,021,101,2004,06480,8   ,7   ,2   ,4   ,5   ,22,26  
6240826,124,56,021,101,2004,06520,0   ,0   ,2   ,1   ,1   ,4 ,4   
6240826,124,56,021,101,2004,06540,5   ,3   ,0   ,0   ,0   ,7 ,8   
6240826,124,56,021,101,2004,06550,1   ,0   ,0   ,3   ,0   ,4 ,4   
6240826,124,56,021,101,2004,06570,7   ,6   ,3   ,6   ,3   ,20,25  
6240826,124,56,021,101,2004,06590,2   ,1   ,3   ,0   ,4   ,8 ,10  
6240826,124,56,021,101,2004,06600,1   ,1   ,0   ,0   ,0   ,2 ,2   
6240826,124,56,021,101,2004,06620,2   ,2   ,0   ,2   ,0   ,6 ,6   
6240826,124,56,021,101,2004,06670,0   ,2   ,0   ,3   ,1   ,4 ,6   
6240826,124,56,021,101,2004,06740,6   ,5   ,1   ,7   ,3   ,15,22  
6240826,124,56,021,101,2004,06810,5   ,8   ,7   ,0   ,5   ,20,25  
6240826,124,56,021,101,2004,06860,0   ,0   ,1   ,0   ,1   ,2 ,2   
6240826,124,56,021,101,2004,06870,3   ,7   ,10  ,6   ,4   ,23,30  
6240826,124,56,021,101,2004,07040,0   ,0   ,2   ,0   ,0   ,1 ,2   
6240826,124,56,021,101,2004,07222,7   ,3   ,1   ,1   ,1   ,11,13  
6240826,124,56,021,101,2004,07270,1   ,0   ,0   ,0   ,0   ,1 ,1   
6240826,124,56,021,101,2004,07280,2   ,1   ,1   ,1   ,0   ,5 ,5   
6240826,124,56,021,101,2004,07350,0   ,1   ,0   ,3   ,5   ,8 ,9   
6240826,124,56,021,101,2004,07400,1   ,0   ,0   ,0   ,0   ,1 ,1   
6240826,124,56,021,101,2004,07480,1   ,0   ,0   ,2   ,2   ,5 ,5   
6240826,124,56,021,101,2004,07490,1   ,0   ,0   ,0   ,0   ,1 ,1   
6240826,124,56,021,101,2004,07560,10  ,2   ,2   ,0   ,4   ,13,18  
6240826,124,56,021,101,2004,07580,2   ,2   ,1   ,6   ,1   ,10,12  
6240826,124,56,021,101,2004,07590,3   ,2   ,0   ,1   ,0   ,5 ,6   
6240826,124,56,021,101,2004,07610,10  ,11  ,13  ,8   ,5   ,30,47  
6247242,124,56,021,101,2005,02300,2   ,0   ,0   ,0   ,0   ,2 ,2   
6247242,124,56,021,101,2005,03160,0   ,3   ,1   ,0   ,0   ,4 ,4   
6247242,124,56,021,101,2005,04020,8   ,4   ,0   ,1   ,0   ,10,13  
6247242,124,56,021,101,2005,04120,0   ,0   ,0   ,2   ,2   ,4 ,4   
6247242,124,56,021,101,2005,04230,0   ,0   ,0   ,2   ,0   ,1 ,2   
6247242,124,56,021,101,2005,04280,0   ,2   ,0   ,0   ,0   ,2 ,2   
6247242,124,56,021,101,2005,04560,0   ,1   ,0   ,2   ,0   ,3 ,3   
6247242,124,56,021,101,2005,04630,1   ,0   ,0   ,0   ,0   ,1 ,1   
6247242,124,56,021,101,2005,04661,0   ,3   ,4   ,0   ,1   ,7 ,8   
6247242,124,56,021,101,2005,04670,3   ,3   ,3   ,1   ,1   ,9 ,11  
6247242,124,56,021,101,2005,04770,0   ,0   ,0   ,1   ,1   ,2 ,2   
6247242,124,56,021,101,2005,04860,1   ,0   ,0   ,0   ,0   ,1 ,1   
6247242,124,56,021,101,2005,04880,2   ,8   ,4   ,4   ,4   ,16,22  
6247242,124,56,021,101,2005,04930,0   ,3   ,5   ,2   ,0   ,6 ,10  
6247242,124,56,021,101,2005,04940,0   ,1   ,2   ,1   ,2   ,6 ,6   
6247242,124,56,021,101,2005,04950,0   ,2   ,0   ,0   ,1   ,3 ,3   
6247242,124,56,021,101,2005,04980,0   ,0   ,3   ,0   ,3   ,3 ,6   
6247242,124,56,021,101,2005,05110,0   ,4   ,6   ,0   ,2   ,8 ,12  
6247242,124,56,021,101,2005,05140,2   ,0   ,1   ,0   ,0   ,3 ,3   
6247242,124,56,021,101,2005,05170,0   ,0   ,1   ,1   ,1   ,3 ,3   
6247242,124,56,021,101,2005,05290,0   ,1   ,1   ,5   ,4   ,9 ,11  
6247242,124,56,021,101,2005,05330,2   ,0   ,0   ,0   ,0   ,2 ,2   
6247242,124,56,021,101,2005,05420,0   ,2   ,5   ,2   ,6   ,9 ,15  
6247242,124,56,021,101,2005,05580,15  ,7   ,8   ,8   ,5   ,31,43  
6247242,124,56,021,101,2005,05600,1   ,3   ,9   ,7   ,2   ,18,22  
6247242,124,56,021,101,2005,05670,6   ,3   ,1   ,1   ,0   ,11,11  
6247242,124,56,021,101,2005,05810,1   ,6   ,13  ,4   ,7   ,18,31  
6247242,124,56,021,101,2005,05840,0   ,0   ,1   ,0   ,0   ,1 ,1   
6247242,124,56,021,101,2005,06080,1   ,0   ,0   ,0   ,1   ,2 ,2   
6247242,124,56,021,101,2005,06130,0   ,2   ,6   ,1   ,2   ,8 ,11  
6247242,124,56,021,101,2005,06140,0   ,0   ,3   ,0   ,2   ,4 ,5   
6247242,124,56,021,101,2005,06190,0   ,2   ,0   ,1   ,1   ,3 ,4   
6247242,124,56,021,101,2005,06240,11  ,10  ,11  ,9   ,4   ,32,45  
6247242,124,56,021,101,2005,06290,3   ,3   ,1   ,1   ,1   ,7 ,9   
6247242,124,56,021,101,2005,06360,0   ,1   ,0   ,0   ,1   ,2 ,2   
6247242,124,56,021,101,2005,06450,2   ,0   ,1   ,0   ,1   ,4 ,4   
6247242,124,56,021,101,2005,06480,5   ,6   ,5   ,6   ,4   ,21,26  
6247242,124,56,021,101,2005,06500,0   ,1   ,0   ,0   ,0   ,1 ,1   
6247242,124,56,021,101,2005,06520,0   ,0   ,3   ,4   ,2   ,7 ,9   
6247242,124,56,021,101,2005,06540,6   ,2   ,0   ,1   ,1   ,8 ,10  
6247242,124,56,021,101,2005,06550,0   ,0   ,2   ,1   ,0   ,3 ,3   
6247242,124,56,021,101,2005,06570,4   ,2   ,4   ,4   ,1   ,13,15  
6247242,124,56,021,101,2005,06590,0   ,3   ,0   ,1   ,5   ,7 ,9   
6247242,124,56,021,101,2005,06620,2   ,1   ,0   ,3   ,0   ,5 ,6   
6247242,124,56,021,101,2005,06670,1   ,1   ,1   ,2   ,0   ,4 ,5   
6247242,124,56,021,101,2005,06740,7   ,6   ,1   ,5   ,2   ,16,21  
6247242,124,56,021,101,2005,06790,0   ,2   ,0   ,0   ,0   ,1 ,2   
6247242,124,56,021,101,2005,06810,5   ,5   ,3   ,2   ,6   ,18,21  
6247242,124,56,021,101,2005,06860,0   ,1   ,0   ,0   ,0   ,1 ,1   
6247242,124,56,021,101,2005,06870,6   ,9   ,1   ,5   ,7   ,22,28  
